p,corr_YZ,corr_YU,perturb_level_YU,perturb_level_YZ,train_n,test_n,van_w_f,van_w_g,strat_w_f,strat_w_g,van_train_loss,van_test_loss,van_test_acc,strat_train_loss,strat_test_loss,strat_test_acc
0.5,0.5209642395768288,-0.6009621410438102,-3,2,2500,500,"[0.20188439631807986, 0.15503225883508906, -0.06716440629751902, 1.1162766956641472]","[0.3409079448912121, 0.0736792006584112, -0.20860068128144604]","[-2.4116041002743365, -0.011762036425946754, -1.2402703583813293, 0.21610211587479522]","[-2.5798674310178806, -0.685183420146571, 0.33687455542885303]",0.5788875345698217,0.6020706266825878,0.674,2.2336455472295005,2.1052741777287767,0.392
0.5,0.5253190117269765,-0.4050733368259687,-2,2,2500,500,"[0.28458642466619, 0.0847422367833309, -0.06743033173636051, 1.129907781110888]","[0.36976925273229677, 0.12877820396968975, -0.2057872123442534]","[-1.9653336005974855, 0.31428116487334545, -1.1267188272959467, 0.23082992437526006]","[-2.1531944045440223, -0.31354485017252065, 0.5806202705612193]",0.5746905665786953,0.5994008315387885,0.692,1.9091668882813755,1.790824311602363,0.418
0.5,0.5318511699521979,-0.11556644025765511,-1,2,2500,500,"[0.38658234389784607, 0.1604878822877076, -0.02780944248770862, 1.1820443513693444]","[0.43699431167328323, 0.10283716662555967, -0.25279574572154406]","[-1.4869181092802592, 0.2249720993711597, -1.209196504196119, 0.23848789732049425]","[-1.6406293591977066, -0.5098963365689053, 0.7558170281647794]",0.5615890608776759,0.5895311678770089,0.69,1.7916819494078204,1.6450504070277752,0.43
0.5,0.5416494072900304,0.3094273861198389,0,2,2500,500,"[0.5142378500585411, 0.1287853802250128, -0.03364141077959127, 1.1930251348717869]","[0.5346319342543577, 0.20441793042805093, -0.21983625562629908]","[-0.4192491748193894, 0.5049511550469612, -1.0693029931306075, 0.2343584978406159]","[-0.516061188321663, -0.3198865676253251, 1.007333829882529]",0.550207550432361,0.5623434073040915,0.71,1.3771367099106764,1.3633613057401426,0.516
0.5,0.5471346336612537,0.5427343596322729,1,2,2500,500,"[0.5865625505716809, 0.1498830610878402, -0.05525184607090155, 1.1827072339644176]","[0.6067478712956839, 0.3056159656487443, -0.20217391405049712]","[0.20158709211771156, 0.8660022484356211, -0.9834716645252759, 0.2305835568860538]","[0.12091950983933891, -0.023958785472892208, 1.2151200770024597]",0.5393319046830658,0.5570726380822234,0.738,1.1828078747964865,1.241014515411885,0.538
0.5,0.5507914512420691,0.6965123778575724,2,2,2500,500,"[0.6319509383576896, 0.21414087238407678, -0.05839783227007731, 1.1629157592632526]","[0.6618499763527853, 0.3295108965562027, -0.1928268428538176]","[0.8298270186580587, 1.0680938598522676, -0.87525851467373, 0.22983571986584295]","[0.7650726008860587, 0.16790586589532253, 1.2951589368096155]",0.5306999618905031,0.5483046694127514,0.72,1.12873732175619,1.1496273350839608,0.538
0.5,0.5532293296292795,0.7982693378799424,3,2,2500,500,"[0.6876644160273006, 0.12384878425707033, -0.10228364397242724, 1.199281764968894]","[0.704111516931861, 0.534850202302717, -0.13536201314496815]","[1.3218418310521858, 1.3762095372942, -0.80742835707421, 0.2171727952449689]","[1.2815609809166375, 0.4310043506781487, 1.4285934766611117]",0.5180262115294657,0.532974389442784,0.742,1.1443285262565837,1.301026670917961,0.566
0.5,0.6806428263845525,-0.5958617654640805,-3,3,2500,500,"[0.20427944198368064, 0.1799381731562322, -0.011383135181338986, 1.5955854760986654]","[0.3006693965148451, 0.07426284887881605, -0.2984535736284083]","[-2.587003270994414, -0.09377643704019811, -1.7838788500883624, 0.23945144544521757]","[-2.9144027785759494, -1.0389539389812223, 0.6031854266940915]",0.5197981833523688,0.5389350637243208,0.744,2.9384752909468865,2.748749178592302,0.376
0.5,0.6835460078179844,-0.3983908068591083,-2,3,2500,500,"[0.2610054026197082, 0.1850405954751837, -0.022808072830603897, 1.6254150834066874]","[0.31994280288972404, 0.09639019417299044, -0.2283992752695546]","[-2.171737163213888, 0.20849253798912848, -1.399699075625922, 0.24941330524657146]","[-2.402377706573741, -0.6610678223557089, 0.6715224806935751]",0.5206618402603914,0.5388710712190062,0.736,2.3518911378315943,2.1678626046077336,0.4
0.5,0.6879007799681319,-0.10766436131235183,-1,3,2500,500,"[0.375065771067126, 0.1435897290648441, -0.004827837531581827, 1.6606267392200662]","[0.3680361804556933, 0.1500071841100517, -0.270442731067285]","[-1.5308714309082059, 0.11179537014127372, -1.6506055063097276, 0.2571231826901723]","[-1.7587670849611208, -0.9476663042052005, 0.9713650220330843]",0.5072591264836804,0.5336527753925997,0.736,2.3382823109875965,2.100690913265379,0.424
0.5,0.6944329381933535,0.31668771693947956,0,3,2500,500,"[0.5425635468218987, 0.0670793518992303, -0.03768520067767905, 1.7195308243825644]","[0.44208715320135095, 0.25019768259916114, -0.21857171549152102]","[-0.613068677571331, 0.7628980193771573, -1.2913755906460018, 0.2727354730922058]","[-0.7798882231467688, -0.2547289556948291, 1.3109112331593544]",0.4943564260349422,0.5194497901386882,0.746,1.714174877032909,1.6559939632404213,0.514
0.5,0.698089755774169,0.5484055407704458,1,3,2500,500,"[0.6209635512660926, 0.10987747696776971, -0.037558550642239966, 1.7624894082533968]","[0.49975101336253436, 0.2888422199516853, -0.20279829478780356]","[0.07043459259338924, 0.83562025183696, -1.2691623845186815, 0.27911847101637843]","[-0.07118063224944715, -0.2786540261040795, 1.351335334507012]",0.4850437011087026,0.509336516166905,0.752,1.4733398628486496,1.3944042634840599,0.54
0.5,0.7005276341613793,0.700654802110414,2,3,2500,500,"[0.6666156612931485, 0.1759857954191673, -0.014584858245371028, 1.7818539535036264]","[0.5473357052217661, 0.32019140037814936, -0.19153061813558533]","[0.6022060375868276, 1.2063960455264957, -1.1348928268383842, 0.25268695877929603]","[0.49847921690971625, 0.1068192733248503, 1.552372232166619]",0.4786274869336853,0.4952420669034792,0.758,1.3218498111227166,1.4684453347989823,0.524
0.5,0.7021528864195196,0.8011894658640305,3,3,2500,500,"[0.7245715204302399, 0.16945539843288976, -0.015026338023110162, 1.847101756944015]","[0.5682833534977861, 0.30914764094370756, -0.18892575028316028]","[0.9061302861393405, 1.1320414516188309, -1.073016992319154, 0.2537043576966036]","[0.8172095553116263, 0.050560434548911015, 1.4463444073257663]",0.473101558638855,0.4859513502597955,0.768,1.251645130962838,1.321962398590318,0.548
0.75,-0.7267645810228549,-0.6408164867888326,-3,-3,2500,500,"[0.5646202245977199, 0.24995541403719407, -0.448281551089744, -2.1893325030651924]","[0.03437030157003843, 0.2656025658811358, 0.2556060779731609]","[-3.659473416398427, 2.693144284644695, 2.2825577773294663, -0.5002170947636015]","[-5.174099241873723, -1.3859059838036392, -0.9639350217550846]",0.44158495916795526,0.460526535842586,0.81,4.233874127926675,3.793514642438353,0.408
0.75,-0.7238613995894232,-0.4578309934766416,-2,-3,2500,500,"[0.6263961233610285, 0.2879307158716824, -0.49512398750862785, -2.2317299687375525]","[0.17987073043912977, 0.15568903239062248, 0.22667329120933397]","[-2.682743651691323, 2.4200888968144865, 3.5447414557003634, -0.6626345127510002]","[-4.696165663250635, -2.5888445465081396, -0.7921229957140596]",0.4407647985973079,0.43280788670479653,0.816,4.366668898270466,3.929931711431765,0.386
0.75,-0.7195066274392754,-0.17893300748456803,-1,-3,2500,500,"[0.6702648853385673, 0.2927161298529885, -0.42413699069682514, -2.1646544759889714]","[0.3913409023199478, 0.1121599999229579, 0.17100903535591358]","[-1.8734072514066777, -0.16362885540472494, 5.258501063038413, -0.9826300427433587]","[-4.458252506406666, -3.3976128853394885, -1.0581875127706715]",0.4410464164349682,0.4342504421206595,0.816,4.042781738703329,3.6636181733745707,0.474
0.75,-0.7129744692140539,0.2498071878970114,0,-3,2500,500,"[0.8607979539123457, 0.29867935648175725, -0.4529862832982985, -2.1386031187179655]","[0.6352727315079756, 0.11465381709197803, 0.17200890465218507]","[-0.31708742298928105, -1.6903821163416661, 4.148622433097344, -1.1397218445191122]","[-2.913258330269694, -1.8306356478377386, -2.5213179071809964]",0.42682176485485745,0.44046284216645304,0.828,2.588079681935609,2.4795899286057406,0.606
0.75,-0.7093176516332385,0.4955311352458459,1,-3,2500,500,"[0.9295513547581689, 0.3826752281544171, -0.4221347649288851, -2.106223934484303]","[0.7776156517286011, 0.08956493561511708, 0.20511544318155264]","[0.044068156503406675, -1.9471887210030898, 3.4697153349683227, -1.0381468070658069]","[-2.1931626323564846, -1.4869780505108592, -2.39235187727125]",0.41354665415642555,0.4385822453051877,0.836,1.9204136570233443,1.7135855444585901,0.68
0.75,-0.7068797732460281,0.661719132291616,2,-3,2500,500,"[0.9988020328378415, 0.42498936176629654, -0.3971705219421313, -2.0635468599887647]","[0.9079742699367583, 0.015908914862470026, 0.14574460898748165]","[0.6284495122772977, -1.8187273231263676, 3.043612846383666, -0.9778323465812973]","[-1.490880182147116, -1.0690703337710454, -2.4144148073465703]",0.4064545324358661,0.451373342325261,0.844,1.4306894970733068,1.34551414453406,0.73
0.75,-0.7052545209878878,0.773592691760842,3,-3,2500,500,"[1.0096987141064386, 0.396642812955939, -0.3037442985842679, -1.9240182046025753]","[1.0509954114768718, -0.06266922686927363, 0.07774468576031279]","[1.418750452872319, -1.449338104262499, 2.694348465304606, -0.9298468654529087]","[-0.6946644429661828, -0.5813756702848704, -2.5176021854204875]",0.4091662268042901,0.43892924943257206,0.846,1.049384002489432,1.0361603099802383,0.75
0.75,-0.5901468715342824,-0.6364527105107198,-3,-2,2500,500,"[0.5731699236194898, 0.2686248504249943, -0.5101880066919053, -1.813586834675148]","[0.1238622050777139, 0.21858025133937084, 0.20139738043120403]","[-3.940405386252401, 2.8166285673133022, 2.8034445272413824, -0.49242985064670186]","[-5.520855695246681, -2.178377409830493, -0.5397153005235391]",0.507743564775811,0.5333308193484361,0.786,4.825078675626569,4.367134107727914,0.386
0.75,-0.5857920993841347,-0.45199979994507383,-2,-2,2500,500,"[0.5959144365750811, 0.2697264705941025, -0.4603782461928576, -1.7710241441200045]","[0.26722975014681166, 0.2163578686577476, 0.11906483064105929]","[-3.367181456772628, 2.0249307948308153, 4.042259450741888, -0.6401699477133078]","[-5.128241611608967, -2.9013989182536233, -0.49312498867564525]",0.5105047252640385,0.5396426311505479,0.798,4.77595583004364,4.131246744811685,0.404
0.75,-0.579259941158913,-0.17183116091993111,-1,-2,2500,500,"[0.7047304722069052, 0.29106703586554017, -0.44530825433805565, -1.763156835986715]","[0.4300237550938535, 0.18419065426566936, 0.1054116717822923]","[-2.44632672752601, -1.270656941494349, 5.0207584043299684, -1.0207238959264053]","[-4.562199120680754, -2.7911752254672617, -2.0821157498684233]",0.5054875580149982,0.5226106159891079,0.796,4.177689971535023,3.8630727899534194,0.526
0.75,-0.5694617038210809,0.25662696845473243,0,-2,2500,500,"[0.8333320300852869, 0.3310308313301202, -0.3798562794986879, -1.6860173839268562]","[0.6773742224898962, 0.08125268471939619, 0.0718416699981953]","[-0.3015025267746685, -2.097586101681695, 3.9609714280743056, -1.1131471565149615]","[-2.3913288063476563, -0.9574613727759409, -3.356264919727015]",0.49390281062147023,0.5165727753299325,0.8,2.6065867168236494,2.6302979784748293,0.62
0.75,-0.5639764774498577,0.5009914079023257,1,-2,2500,500,"[0.9587207624660883, 0.32396947862560577, -0.4096874662177794, -1.6543818370501615]","[0.7831711798816549, 0.15985007658503353, 0.15445337951191604]","[-0.07492419002632911, -1.8093408207057973, 3.029227661524822, -0.8962171964230041]","[-1.6489572112660675, -0.7700543520350278, -2.593545958700145]",0.47705854110782375,0.5066536488490727,0.81,1.748138110783197,1.6339296913507553,0.682
0.75,-0.5603196598690421,0.665773691158521,2,-2,2500,500,"[1.006287730145579, 0.44301009320639034, -0.33289032854661066, -1.591066622642634]","[0.9495219261153923, 0.08732701521101094, 0.0643222333148137]","[0.7736330331307184, -1.674505435756696, 2.966053607760889, -0.8920622257642451]","[-0.9080552603156428, -0.5482017945333153, -2.778562609547108]",0.47058814612243605,0.5081654262265755,0.812,1.3267824111430782,1.454896061091683,0.708
0.75,-0.5578817814818319,0.7764824109563723,3,-2,2500,500,"[1.0472211847873434, 0.4751325235428995, -0.3340013982506069, -1.594604918331512]","[0.9717362107016678, 0.00797299746080064, 0.07828892053643238]","[1.198614490367721, -1.2214433522088486, 2.4890118640821948, -0.7856769034770651]","[-0.22516757253088415, -0.13302146752970678, -2.4102893202970317]",0.46634566344176465,0.5217120702681931,0.814,0.9069800925283773,1.0026541918046892,0.734
0.75,-0.3852203073014235,-0.6299070460935505,-3,-1,2500,500,"[0.46258774870428193, 0.20350961616577368, -0.37551446746788236, -1.2079521660257513]","[0.16856894168886477, 0.30429347665288203, 0.08023237296165585]","[-4.760452173922504, 1.8089300461642273, 3.671745350079245, -0.5168889512780378]","[-6.028722247819905, -2.4039083306314493, -0.3058759146303598]",0.5859015642868345,0.6069025002510275,0.756,5.272599655960052,4.933576966998495,0.38
0.75,-0.3786881490762021,-0.4432530096477222,-2,-1,2500,500,"[0.5276645645872208, 0.216117773260363, -0.37241328293862586, -1.2068163490668964]","[0.2988974999413821, 0.22254511458081086, 0.09598382472209226]","[-4.239135294679253, -0.48526137762166366, 4.466812189336981, -0.8238524009894963]","[-5.462325300378024, -2.416739532425833, -1.88199888780784]",0.5845169783335695,0.6122626449490103,0.766,5.118920662920407,4.731868199554857,0.456
0.75,-0.3688899117383697,-0.16117839107297552,-1,-1,2500,500,"[0.5457588386587645, 0.18998874038277916, -0.2517719822797698, -1.0616695435669412]","[0.45072837435961255, 0.19126795165999308, 0.03980148049338951]","[-2.5735759872158313, -2.008941005007035, 3.9998357351240656, -0.9169592173267707]","[-3.5924906039797238, -0.7670644775873107, -3.4049980728018476]",0.5918347554485949,0.6016176739231903,0.744,3.7422153694743696,3.7544956652332195,0.562
0.75,-0.3541925557316214,0.2668566392913141,0,-1,2500,500,"[0.7030674632857856, 0.19576699176803275, -0.25149147057458165, -1.001039492699539]","[0.6569001420745669, 0.17270089547577172, 0.03746788167606665]","[-0.6475169567397557, -2.0502304450002775, 3.775158152774683, -0.9697878639167608]","[-1.802688002026309, -0.2947744981314566, -3.6409479068809896]",0.5793062264598626,0.6151758247063831,0.748,2.5147246091742725,2.473582807839405,0.628
0.75,-0.3459647161747865,0.509181816887045,1,-1,2500,500,"[0.7972490049758879, 0.3039468238401577, -0.20966664996018847, -0.9588606233499388]","[0.8283826843087119, 0.05295903542048959, -0.002155675899273004]","[0.6551266833111866, -2.303119102279121, 3.540076032184279, -1.01995435877826]","[-0.7263471849259895, -0.10355359734851532, -3.85886591634495]",0.5647396221999684,0.5894726814291636,0.766,1.9323991397552105,2.0431372070501945,0.664
0.75,-0.3404794898035631,0.671855529458879,2,-1,2500,500,"[0.8596092801084014, 0.3477074351852635, -0.167382878928035, -0.8948266917094162]","[0.9475203871628208, 0.14671215914013602, -0.03352845359921725]","[1.7872068869558282, -1.781689432366302, 3.651708956157079, -1.0526133046137915]","[0.20343000601317995, 0.29807168768642156, -4.01757277212712]",0.5543855327935545,0.5952581510398425,0.75,1.4882888188516437,1.4383652414742134,0.714
0.75,-0.33682267222274764,0.7808169897496677,3,-1,2500,500,"[0.9541632738046317, 0.4010748450153855, -0.20333840566557787, -0.9232428054015852]","[1.0085855952211535, 0.22544744717028986, 0.002075911611507413]","[2.511144105840585, -1.356191795554578, 3.4036456185859807, -1.0378356476070385]","[0.8183120498899044, 0.6570532756684255, -3.8690324580092295]",0.5410717663606165,0.5899920568947645,0.742,1.1864102965353005,1.1899868890332692,0.75
0.75,-0.0778304609521353,-0.6200885494677966,-3,0,2500,500,"[0.33508761387277436, 0.15707322042468289, -0.2325217299660139, -0.42493668432937765]","[0.3330988769723401, 0.19725261946105704, -0.0258534285537745]","[-5.768262461631419, -1.2578069896122666, -3.6015648352932783, 0.7506127277916566]","[-5.877528506177556, -2.441300117953543, 2.8456026054097503]",0.6525741153988928,0.6838445251574793,0.722,6.122746215891269,5.713791131942151,0.418
0.75,-0.06803222361430307,-0.4301328242016949,-2,0,2500,500,"[0.398604127029905, 0.15283048064350083, -0.19867876367431148, -0.3916180037645275]","[0.3818145004493661, 0.1533991893704706, -0.040944356972480604]","[-4.309685875934243, -0.35283832233769186, -3.5639735427470667, 0.7120947570853775]","[-4.376203300397493, -2.3762939630873054, 2.88815627552893]",0.652084284669185,0.6766218601903236,0.674,4.848897436727326,4.649274437234808,0.47
0.75,-0.05333486760755454,-0.14519923630254233,-1,0,2500,500,"[0.4596798453336444, 0.17499496680647067, -0.16538587683272984, -0.3385490652740151]","[0.5539693844498773, 0.027527876032363643, -0.07218774455627684]","[-2.682696222360673, 0.09939711020672215, -3.9362467777309145, 0.7970920462774587]","[-2.7012289554453766, -2.495536214935343, 3.414287129577785]",0.6465111043180735,0.6913657426747154,0.608,3.9034384880025246,4.160659947928044,0.51
0.75,-0.03128883359743195,0.2822011455461865,0,0,2500,500,"[0.6330386583761755, 0.21012872859501228, -0.18677832362112662, -0.3250158047601227]","[0.6651661656896565, 0.06786262729049729, -0.09042756931818824]","[-1.4290413965706135, 0.11338722976677396, -3.5428495965942037, 0.7987619950049485]","[-1.0040861420072695, -2.1930122304220605, 3.3527996413269285]",0.6277329296364011,0.6660949022421676,0.626,2.5702173832016757,2.673838669730044,0.6
0.75,-0.018947074262179592,0.5214674303641242,1,0,2500,500,"[0.7346072083505224, 0.20902226152206782, -0.17691443394389048, -0.2538714870056048]","[0.7512053452206966, 0.17666150771256156, -0.04423751581793345]","[0.11122032149813055, 0.3224808665747534, -3.996815649771481, 0.9259896887180847]","[0.7127852493694751, -2.2529054044016292, 3.68640649276439]",0.6158261311153926,0.6556365617076799,0.622,2.1067952145032613,2.3058690921024394,0.652
0.75,-0.010719234705344693,0.6809782869094161,2,0,2500,500,"[0.7932002929700421, 0.27129048786380977, -0.12529510740858013, -0.18092511391716712]","[0.8743631350019022, 0.129523685465072, -0.11582945526485208]","[0.9742365055226645, 0.1958090481365693, -4.146989529282936, 0.8968547260019561]","[1.7410475324722947, -2.3713758317972466, 3.6332813068203302]",0.6056078909828341,0.6389115156809475,0.656,1.8045945304426667,1.8071981865083246,0.726
0.75,-0.005234008334121409,0.7873188579396108,3,0,2500,500,"[0.85649305389492, 0.2872953581913576, -0.15941677284017855, -0.19553396801472284]","[0.909660353175683, 0.2255437919348151, -0.059401859479060445]","[2.1352320949394223, -0.9743764598475346, -1.145347280320701, 0.20781837684769244]","[2.2598871405708194, -1.4302409874406783, 0.3778265860836436]",0.5961968527728572,0.6339501269032505,0.666,0.8214804805559499,0.8461940945542601,0.646
0.75,0.28144635936524315,-0.6086127044134048,-3,1,2500,500,"[0.22384759162710138, 0.12760469165816168, -0.11707662694820124, 0.4781973807237785]","[0.31992110054312334, 0.15576009160846277, -0.13862222639877098]","[-5.016931739138352, -0.8766583462112578, -1.7756082164458178, 0.22593695704164085]","[-5.200241010582975, -1.5455610526227326, -0.09225983842301844]",0.6303890632778187,0.6360793473859269,0.606,3.8850587074345078,3.6888273262484508,0.416
0.75,0.2879785175904647,-0.4150971317762591,-2,1,2500,500,"[0.2841639457951098, 0.12577276227395126, -0.10591379331816525, 0.4863002308158019]","[0.4259211645542772, 0.13105132721736026, -0.13118082776466738]","[-3.777320641636323, -0.9040785877236996, -1.6841079429075956, 0.2556236613309686]","[-3.938721355151782, -1.6160777515049565, 0.3949031712864164]",0.6266286235719836,0.6368298732344584,0.596,3.250145731761996,3.138064757784461,0.406
0.75,0.2977767549282969,-0.12741955867560997,-1,1,2500,500,"[0.37579229027354144, 0.12523949380860316, -0.09511397636033152, 0.5178397601785988]","[0.4896528493191125, 0.16840260012752806, -0.1445754569653998]","[-2.47193527189268, -0.6773864095245874, -1.4227813960886069, 0.2430934931609975]","[-2.5712507181818207, -1.4244326170842259, 0.46963289688696275]",0.6175910772341371,0.626736233972837,0.612,2.273757873894795,2.1724230433484695,0.42
0.75,0.3124741109350454,0.29853688989037797,0,1,2500,500,"[0.5202015936104661, 0.14879552182533873, -0.06330436738234455, 0.5820615595967629]","[0.6411744506807576, 0.26178313506640083, -0.17083811174582123]","[-0.6927208563421545, -0.38789678636373326, -0.9038800741569002, 0.1825263443124755]","[-0.7182691729152892, -0.8860343768863108, 0.4969427775928663]",0.5978945882496659,0.6058673955557615,0.616,1.1155426088020732,1.0599332383310498,0.562
0.75,0.3207019504918803,0.5342275879250135,1,1,2500,500,"[0.627840627915874, 0.1763126244989314, -0.06909170064093166, 0.6269528018512981]","[0.6746905218026717, 0.24616680153557294, -0.14831415150014246]","[0.515220339815952, -0.5341170234419772, -0.8814220667454924, 0.14889087801459233]","[0.493937476175203, -1.0079657561874644, 0.3994545371534244]",0.5853726606302991,0.588211580881413,0.652,0.8445522089849729,0.8257164479628676,0.66
0.75,0.3261871768631036,0.6902987414783098,2,1,2500,500,"[0.706771159684197, 0.20231027513296818, -0.08806838743893128, 0.6232694999501314]","[0.7334516484962685, 0.38503366188749755, -0.08158313636355989]","[1.2988367662912215, -0.016708658131002085, -0.7256169086102879, 0.14518388742261668]","[1.2678319170153025, -0.5533758624092577, 0.5938212654553867]",0.5726708687335911,0.5888804988499865,0.662,0.7058775032288611,0.744571611454572,0.606
0.75,0.32984399444391915,0.7938891459038097,3,1,2500,500,"[0.7518697262796249, 0.23845804574175974, -0.06135345172289844, 0.661962455185985]","[0.8292104472244917, 0.2643013980143103, -0.19023640483830134]","[2.9414489475532233, -0.4315396530404627, -0.7356210216322916, 0.08938921214397288]","[2.890577935669959, -0.8043597017348485, 0.27767625256928596]",0.5658743906148875,0.5842664701031228,0.658,1.0104715309018801,1.079569693297719,0.612
0.75,0.5209642395768288,-0.6009621410438102,-3,2,2500,500,"[0.19420071676040523, 0.11494438718829007, -0.08050780556157341, 1.062625113403236]","[0.39489319716094834, 0.10208818454953968, -0.1773786789867834]","[-4.506051404045071, -0.8283140781379763, -1.6621531905819777, 0.18965768376596792]","[-4.704228072905849, -1.4333921536083014, -0.21132955151121013]",0.5576414251930744,0.5722789958980358,0.708,3.4639872321177796,3.3099952067761014,0.408
0.75,0.5253190117269765,-0.4050733368259687,-2,2,2500,500,"[0.26324393156335923, 0.07751698328011279, -0.06306836702838264, 1.0867622728898847]","[0.4186684982235807, 0.18343421058084491, -0.2538980571787432]","[-3.2776013053502546, -0.3011862064215096, -1.3207521959111959, 0.20086711386939937]","[-3.46741403446413, -0.8907895619177326, 0.2167681647638311]",0.5494935612417248,0.5671818037952697,0.736,2.5769372483876833,2.4700626453787966,0.412
0.75,0.5318511699521979,-0.11556644025765511,-1,2,2500,500,"[0.3461052198989604, 0.15032284847027377, -0.05145563287803203, 1.0885877381894637]","[0.5018685950385696, 0.044235234754662914, -0.2881590092721504]","[-2.2906935704589366, -0.5267805642615662, -1.2046869557748905, 0.2022411295423331]","[-2.4108671780405913, -1.0924796684675946, 0.33235501214365737]",0.5428984628476021,0.5579676785991649,0.708,2.0088015575360614,1.8307075206336043,0.432
0.75,0.5416494072900304,0.3094273861198389,0,2,2500,500,"[0.49828457606717164, 0.13098896788669484, -0.05158287617496825, 1.1122738152418337]","[0.5728823004664426, 0.1909823324155889, -0.22426876663423856]","[-0.7103690585186988, -0.11094088545397995, -0.9454105794526586, 0.19284113997553876]","[-0.7832033037303308, -0.7026676387300743, 0.5962136232322308]",0.5316145974176126,0.5352734242629581,0.736,1.1131130850514732,1.0924743253216276,0.564
0.75,0.5471346336612537,0.5427343596322729,1,2,2500,500,"[0.5806778985446424, 0.16258954363210584, -0.05753917988446752, 1.1383912652890587]","[0.6697233901179683, 0.36357030289181363, -0.18167288584958619]","[0.16847267411890218, 0.43740955094380474, -0.7157854440379126, 0.1689544572879661]","[0.10568081174161686, -0.1684139426611324, 0.8171772099240151]",0.5160038622929576,0.5370447435886604,0.74,0.7824826646450143,0.7654014697960194,0.666
0.75,0.5507914512420691,0.6965123778575724,2,2,2500,500,"[0.6508391070926918, 0.2315542494903997, -0.06328919939401702, 1.123712058607328]","[0.6729813786133949, 0.27138123757905186, -0.18826846526907026]","[1.1463361388502873, 0.6579119962656781, -0.5795179893662139, 0.14364490136631447]","[1.0989019480246098, 0.052819635819140176, 0.8872644888925638]",0.5094968569097976,0.523609263464676,0.724,0.7137880405187389,0.7619159207487161,0.638
0.75,0.5532293296292795,0.7982693378799424,3,2,2500,500,"[0.6967274121074192, 0.1846254371885396, -0.0726574776730972, 1.1579211974209132]","[0.7648367663572446, 0.5746356678577992, -0.1477193843013428]","[1.6048696877478554, 1.1052718169577662, -0.5152945994952374, 0.14908740771849194]","[1.563757471469585, 0.4323129143638025, 1.1261600256224238]",0.497363061559412,0.5084089364319831,0.744,0.7667059300849417,0.9064032647393795,0.638
0.75,0.6806428263845525,-0.5958617654640805,-3,3,2500,500,"[0.14769614317224747, 0.17214204839129837, -0.040687026918624906, 1.576988711239216]","[0.3546115800026188, 0.0536644602401849, -0.28166547749368487]","[-3.99953090821307, -0.8904672761264392, -1.7488872418508574, 0.19367083758880366]","[-4.255238210928785, -1.5549808591218763, -0.050397582392943896]",0.4752337395188908,0.48330094809823315,0.792,3.373214928518061,3.2280458313981755,0.392
0.75,0.6835460078179844,-0.3983908068591083,-2,3,2500,500,"[0.22182797776587151, 0.15487496484046478, -0.02790632122007747, 1.6050133239390325]","[0.3664374232078495, 0.07999053325276691, -0.28667690019680564]","[-3.2768086655626245, -0.2774027788248494, -1.4675837249725738, 0.2116181589460413]","[-3.5173810249638553, -0.9911512311644737, 0.32544264752927443]",0.46871408096601264,0.48616417341312546,0.782,2.7465403112528426,2.5928264010032755,0.4
0.75,0.6879007799681319,-0.10766436131235183,-1,3,2500,500,"[0.3380331175338788, 0.11673264218433944, -0.03604941127285506, 1.6115480882790778]","[0.4034625631285001, 0.16636565701420225, -0.23639314043682302]","[-2.319153840997613, -0.2453460533129388, -1.3194839983700213, 0.2179472960774178]","[-2.4987623519550684, -0.9635702455012538, 0.5070165670012292]",0.4635403133263076,0.4788022024037116,0.806,2.103443832361975,1.9735784713239413,0.43
0.75,0.6944329381933535,0.31668771693947956,0,3,2500,500,"[0.4825565886525159, 0.10274454568440765, -0.03862361483003921, 1.658480257160657]","[0.4815176900265971, 0.3109460181553773, -0.2018237086048429]","[-0.9691022576045201, 0.26869580367358936, -1.0744008203520612, 0.2255402186445824]","[-1.1107571791612803, -0.528173534653966, 0.8734752959250365]",0.44761903740103637,0.4739116409692468,0.786,1.2979220711747514,1.239809867820497,0.58
0.75,0.698089755774169,0.5484055407704458,1,3,2500,500,"[0.5581975901280277, 0.12208174543233621, -0.031470727053765815, 1.694383234635815]","[0.5452785753746613, 0.2808971149599626, -0.2422713602793775]","[-0.09319477436783133, 0.46139185277543393, -1.0027930244588141, 0.213736402677282]","[-0.20343655536937066, -0.38620289133646146, 0.9879984461501201]",0.4389163756098038,0.4744941184412138,0.786,0.9498058922600321,0.8667025955169182,0.684
0.75,0.7005276341613793,0.700654802110414,2,3,2500,500,"[0.632942546568907, 0.13569491962992705, -0.03041534879234717, 1.716099636532609]","[0.580709119810369, 0.43912227633264267, -0.1452064827965008]","[0.6454643217950504, 0.9526684251469519, -0.7418795217045768, 0.18628027280038706]","[0.5585391434066709, 0.14864712058745222, 1.1878441823699513]",0.43177384072140285,0.44794284502208115,0.81,0.8096400247356293,0.8821631445505302,0.64
0.75,0.7021528864195196,0.8011894658640305,3,3,2500,500,"[0.6879696067745686, 0.15433443230361854, -0.03097822167221144, 1.7486178203665856]","[0.5849732271452347, 0.26461935191221597, -0.2108635939245405]","[1.097297927628321, 0.8202561783956439, -0.7608560531501789, 0.16699452874339538]","[1.0259113798796209, 0.061160532166255166, 1.0995268874465678]",0.42919148347360314,0.43888502033056737,0.806,0.7356090624117807,0.7879597919983833,0.66
